"","hpl4_a","hpl4_b","hpl4_c","hpl7_a","hpl7_b","hpl7_c","hpl8_a","hpl8_b","hpl8_c","lpl2_a","lpl2_b","lpl2_c","lpl6_a","lpl6_b","lpl6_c","lpl7_a","lpl7_b","lpl7_c","mpl4_a","mpl4_b","mpl4_c","mpl5_a","mpl5_b","mpl5_c","mpl9_a","mpl9_b","mpl9_c"
"hpl8_b_DN137_c1_g1_i4",43.6737480406897,30.3156380245145,168.062657262008,58.0202765867177,56.2310525168356,113.641230696258,45.5353790409499,65.7675005299779,33.4356980124845,3613.15908168309,214.364390412337,328.903072985633,76.7026425594123,48.8143172822187,162.616370635314,48.171199920272,1028.36340677829,128.843124441256,22.6780280479691,10.240785110974,186.776597315118,15.542967657012,30.1832100872019,43.3407647721021,23.1873861839015,21.7120368933261,15.7414766482218
"hpl8_b_DN199_c0_g1_i1",6.56464284097127,6.7110709821204,0,3.34019823362784,10.4812390385836,19.8490105300671,5.27238246411319,26.0345047505482,13.7745520777684,2.02807241877873,142.961204064254,18.4767626418564,3.51386523253092,0.674553340572492,21.4603226744313,27.94893737658,49.4077317739527,16.5529257056362,5.14120576061602,2.55409837291264,13.9274541696544,5.41401760554781,13.0694342104341,14.1180726538948,0,14.4572505435606,3.31057511230967
"hpl8_b_DN199_c0_g1_i27",1.09397989226772,0,285.936268189653,1.51865691988104,11.1829152566078,102.079000152191,55.636269860676,4.88257876940305,7.24980587799048,22.2969637600834,23.4932700169548,6.16250123448348,2.34194972604441,4.72128097575033,17.8849786465523,11.312008457394,51.73067660021,28.5811784685292,23.6485525394732,2.55412106512476,94.7596249387138,6.96163564676653,15.0807730194416,7.05799337128524,3.49529404167226,2.45578645950831,8.2755848970892
"hpl8_b_DN172_c0_g1_i1",59.9169983320877,30.4347589864712,23.9660809838763,24.3023613006531,34.6985531284281,37.0651892238392,43.6787702079913,21.8839845799708,18.9759090189342,9.97021411411071,11.58935645616,24.5942048025342,13.1928088857384,19.8101220828901,8.02210377026752,14.9901347284204,6.93847780295458,8.93718680079013,36.1953605128821,41.1313693652808,22.3031469559212,33.6218405197834,34.250655513955,27.2334892583333,17.1583566656877,7.76717855515952,29.8697341503842
"hpl8_b_DN165_c0_g1_i4",0,114.527520966434,0,0,63.2622101483207,153.417720304758,38.5290926747607,5.68350577294536,7.99561839570904,0,0,0,0,0,0,56.0898198157009,6.99527998076728,0,11.3391079302302,222.740762470425,418.152662772368,17.8749170624651,9.05493836442639,0,0.70267044939394,1.37424333250369,0
"hpl8_b_DN4110_c0_g2_i1",14.124350583651,16.9836389528636,11.0255944266099,7.13186083065781,13.5644686729648,0,9.87853638525601,19.4200816589979,5.86459667926947,5.92642012806883,7.64871495912036,7.36587463734224,5.41089405253544,16.2713742138768,3.55678910332716,10.9279536036925,2.2942031251577,8.88274921453858,6.2230137480377,10.3306040527724,16.7248329823626,11.8078002141397,4.03350227457763,6.05859849518364,4.98916237181278,5.04343664412019,27.4323977383148
"hpl8_b_DN4111_c0_g1_i1",0,6.7094905550856,0,0.303630981813354,3.49346530848677,0,1.75765415093443,6.50924258094568,2.1748989426613,0,0,1.23177510915649,3.12309002354255,1.34940838864026,2.68280765671021,0.665532345120623,0,0,1.02824676477509,5.10811898304603,5.57130645248846,3.86693997262184,5.02604699557193,2.01679319542055,0.349458246306395,0.272728323712292,0.827668814197803
"hpl8_b_DN2795_c4_g1_i1",11.9435729426459,0,0,5.90292673340158,2.14599572408216,2.865623295018,1.16154828806017,38.8242113735983,3.66928570209391,13.7970822805482,9.5376573134513,6.13569163070047,3.08896650318849,15.5662625051565,0.888672204978091,20.5016860336292,9.15887781331211,7.39133395481419,19.7200367681187,20.6843688171643,2.78735308971146,3.15389068597645,7.06027726754298,18.1805650887138,3.21299116075934,3.08961585985274,10.8115804323218
"hpl8_b_DN2211_c3_g1_i2",10.9865292768435,0,2.10433671954319,3.92161352361945,2.77821803129656,2.83166041518697,3.53784655902999,13.0659107581742,1.44588258563363,0,5.87194232722245,3.70497287714642,3.13005772305769,6.10452663318951,3.5741288286476,1.33836624210173,2.3762556330621,0,0,2.55443422618575,5.54337763280034,1.53876046303172,3.0189377393933,6.05521634521397,3.12864455973167,3.2457042438091,2.48387946605706
"hpl8_b_DN2246_c2_g1_i1",33.8714092325983,20.1839830928897,25.7606935849201,16.4578923296715,19.6416693799254,22.7108681903793,21.0355103240969,30.056942138082,24.6895170074485,20.173617093165,9.76140652608437,20.9490499270439,14.4185692412049,11.4018097884914,20.5531721806457,17.8727912029015,4.67639025528593,19.5095080272896,19.5703152534539,23.0205416819494,5.57679604899069,18.6218797510888,15.0895989903808,18.1422212257024,19.6393700742873,22.4789494197612,16.5631904981306
"hpl8_b_DN2224_c2_g1_i1",64.6829969738014,36.824166626883,29.6341217179697,50.476512588395,45.936993557504,50.9976921653045,38.8223457626293,55.4841330776678,50.6442726415892,20.4260032040482,23.4960766170275,33.3235537312232,45.307690509972,35.2216783226475,38.4259814664131,46.1113460654025,33.1695862502153,30.2042985051785,37.9832555237569,53.6276488963365,13.890396127124,43.1715200458974,50.2861633004739,37.3291608710724,43.0289291175377,60.2428478737342,33.1048330045142
"hpl8_b_DN26661_c0_g1_i1",10.9564263158785,10.0470256994957,2.12254437981091,7.5688913288965,11.1498318209027,2.8339230246748,11.1627129616235,10.5937770001006,7.9656007851132,6.11421826026807,5.88267171644119,4.93347607220793,7.02665073917328,3.38351596970033,5.36360674535637,2.66963276379042,14.1803553283567,7.54202075497584,12.324956451706,10.2159605530796,11.1148799174595,6.94613736321613,7.03817821896002,6.047563811627,7.49817282622119,9.24121607372326,11.5882900804456
"hpl8_b_DN5534_c1_g3_i1",2.19399454877965,0,2.11291566702054,4.53145152191283,1.39091170539184,0,2.35451079176181,8.97767152813269,3.61698137275141,0,1.95788190669472,7.40775145784414,1.95410867300743,0.678029350209372,0.893729543951818,4.00864443215688,0,1.51137014964074,0,12.7671944285177,0,2.31080694523333,1.00607597400862,2.01825490959719,2.08951779377802,2.71019602528216,4.13990100313716
"hpl8_b_DN2534_c0_g1_i1",9.83325773600751,3.36521623658316,0,4.8779988750161,6.3154979891024,5.67840840258564,4.08939371809801,5.68593529425065,5.81013542922964,6.04857972724515,1.951675648863,4.92924600339459,2.72750322462606,2.6812427224044,0.893591889501434,4.63081643020592,7.01090924067258,0,3.09083017968986,5.11644806435843,5.57630252454783,3.10472391809073,5.02973473147229,3.02360698151816,2.1048382566192,3.8395233881741,4.14118509230692
"hpl8_b_DN2575_c0_g1_i4",0,0,0,0,0,0,0,9.72493804883811,5.1106470491824,0,0,3.68864246075906,0,0,0,0,0,0,5.17193150912411,0,0,0,0,0,0,0,0
"hpl8_b_DN2575_c0_g1_i5",9.83597135493207,0,4.28307350340476,3.04357298990193,1.40059605625425,2.83745250809556,2.92376003260579,8.94048704219515,0.725545577724518,0,3.9089673469773,2.46438414440465,5.46110421169208,0,2.68155877145369,1.32683499847101,0,3.00514581638197,0,0,2.78815268342569,0.774992797999598,4.02410601277394,3.0239449910841,0.525321784812187,3.83058404520726,7.45008100458652
"hpl8_b_DN2506_c0_g1_i2",7.65160721578061,0,6.41999764262202,5.4765283520455,1.40009000741128,2.83714029345466,4.09437299681537,11.3814045998902,6.52899388830678,4.04523355952082,7.82266673839523,3.69703184499973,4.68148887763856,8.74389570623203,0,12.6101071227449,9.37762863108546,1.50318150076565,4.1166499461777,0,2.78816884306086,3.09831857001252,12.0709257810338,5.03981662086143,5.42661998243893,4.64923063634454,9.93355818882919
"hpl8_b_DN21470_c0_g1_i1",5.44868740555558,3.38001838410607,4.35175161806603,0,0,2.8499196126774,1.74760444468184,10.5379454236099,0.729433878548127,0,1.93375701231205,4.91982164689094,1.16459789627712,3.3065031156895,0.891595192861065,1.30540542709549,0,1.49056325557833,2.06766542098413,5.13885094875158,0,6.25065300131541,4.02909716725017,2.01707338974231,1.76750200150015,0.27709654987873,4.97731110382985
"hpl8_b_DN4571_c0_g3_i3",5.48322760481947,20.0865421316207,6.34437386379042,5.43963329270873,4.17535795490738,11.3302251746016,2.94205182085038,7.3437174252756,0.723466163510751,2.04355917811679,0,3.70275780794232,4.68715484894979,4.74345796000497,5.36302830193845,2.67337020054497,2.37004015052251,4.53170670366753,6.15962603984371,0,0,5.39405612410605,7.04122230101346,1.00899924797646,8.18544420442318,10.3067100916183,0.827796377387655
"hpl8_b_DN3462_c0_g1_i1",3.27184856143339,0,0,1.22672439621192,0.705910314250058,0,1.1658588808925,13.7874026710703,1.45708969924712,8.00638901830247,9.69340143507238,2.46071442521167,1.94311102500582,1.32802791923799,0.892247753920854,0,0,8.95856322712004,0,5.13232328512466,0,1.55975423206431,1.00703396482231,1.00826272630564,2.99846366967606,1.65795545234168,2.48742865706395
"hpl8_b_DN12529_c0_g1_i1",2.19264396521361,0,4.23344595970995,3.92930936316847,5.56812043121261,2.83320512029469,7.6468256805179,10.6072607354365,4.34093765499336,4.08520064080964,1.95800638475229,0,5.0775860054279,2.03201990322966,1.78725495192619,5.34624302207565,0,1.51021492525892,9.23917026253547,12.7684878324611,0,11.5638000122939,2.01144653201895,7.062273678311,4.35515476898155,8.68365374756529,8.27620825112856
"hpl8_b_DN11678_c0_g1_i1",3.28930948763931,0,4.23182569594962,2.72000766928898,2.78376854807209,0,0,7.34240638517248,2.89404577016689,2.04358376002364,1.95857686272974,9.87423089773496,2.73382818207687,4.06468086481519,5.3621363324918,0.668172591690672,2.36919167172209,3.02111879039782,3.07993509796117,0,0,6.16594789673243,4.02349723206161,8.07178792137604,3.48386644830037,4.88369836640492,2.48317653463988
"hpl8_b_DN11685_c0_g1_i1",3.28407156611887,0,2.12881223134998,3.03313851904921,4.88645389861202,0,1.17304088245055,7.32550990046938,0.724720631145077,4.06401410755077,0,0,0.780488614251205,6.07634753009953,2.68257474705259,5.99604303176612,0,6.0224849840002,2.05595573355673,0,0,3.09126755713512,3.01638810931846,2.01604459612048,1.92030552053766,1.08956416323287,1.65504113650097
"hpl8_b_DN3509_c0_g1_i1",1.09167170060638,0,0,0,0.703147908973564,0,0,8.93036638188168,0,30.1616409059998,3.89548536081231,0,2.33597135748637,0.668357784809026,5.36063578417316,0.659579465362367,0,1.4976739035392,0,0,0,0,0,1.00794656061967,0,0,0
"hpl8_b_DN1945_c2_g5_i1",1.0910519750937,0,0,1.22453762138049,0,0,1.16653903971713,8.11384353966223,0.727834764591099,2.00551881382158,1.9431617945048,1.23089694071027,1.94486486980523,3.9969172710634,0,5.91490864105846,2.32498059429055,0,1.03208546526153,0,0,0.778705962936155,1.00677140110003,6.04838438472212,2.99332454745185,1.10281146495921,2.4864862385915
"hpl8_b_DN1966_c0_g1_i1",8.71526413490166,0,0,3.69141617395755,0.708117694678527,0,1.16477434248073,8.10521657627832,0.729833639819391,0,3.86322757633813,7.3782954854815,1.16408413439729,1.98109246052052,6.2394555954758,2.60708093848473,2.3128780758368,1.48955645550513,3.10243410073811,12.8533864078306,2.78789433611499,0.781888592452781,8.05895492430595,0,2.65330026617736,0,0
"hpl8_c_DN3798_c0_g5_i2",14.2726912193148,3.3464186523391,8.43690616704738,10.8694734441634,11.8148823603635,5.66428451328876,6.47784226823829,12.2519043580243,16.6298229148424,14.3342434988008,11.7463023676592,13.5852561676563,12.9027534404982,7.45870269967978,2.6807521199685,11.3735246076798,0,7.56125714196147,10.2593383194898,20.4313384407734,8.32242803177319,10.0093206500923,9.0542336112858,10.0941747554923,16.8826082136828,21.3921768504413,15.729666262277
"hpl8_c_DN75_c0_g1_i10",1.0913029921459,0,4.32145324601988,3.05950586109211,2.81675497724719,0,2.33354951752978,4.86865780718449,8.00356798225764,0,1.94438417695328,1.23108519708389,2.33462138200367,0.666937360726408,4.46501142140168,0.657951940507086,0,1.49595168356782,0,5.12535666048861,13.937345759713,7.78312527087157,7.04577986894897,8.06400616220432,4.04724033081331,4.95887780745292,4.97235345265703
"hpl8_c_DN85_c0_g1_i2",2.18333059357162,0,0,0.91673582050952,0,0,0,1.62347473941583,21.8133761113681,331.632549715032,50.614015014303,0,2.336311671693,12.0243480095804,11.6136657799857,7.25134619678822,202.691135713524,13.4754796642226,2.06226027728861,0,0,0,2.01260131538917,0,0,0.275078086733055,0
"hpl8_c_DN93_c0_g1_i11",38.3178587243645,87.2077102424237,715.146706969247,8.79357937536911,67.6988538621105,326.027541362811,127.874512669457,6.51156100135037,18.8420785801042,223.573652706225,150.944186685052,94.8985431916043,28.4910873600048,151.955658962561,85.8497444751454,45.9752907435905,315.819011381259,136.996657493922,68.8674575262727,20.4298129245436,222.826035993653,26.2713681358937,57.312824221651,36.2835916557227,7.33139191340545,17.7028596662,41.3765361933273
"hpl8_c_DN35_c0_g1_i1",79.3935740384812,172.9442772298,1213.91864082225,168.489377132043,202.133471810143,971.868316627436,207.623297365386,25.1001140315296,952.883200669423,79.2966499217977,389.641147279343,401.695342953908,66.9626890864492,446.291163978857,97.9007939859858,18.7388344123992,29.9152508936588,130.579564526754,175.090341721057,353.208351921033,1385.45767802075,50.2526575509294,105.840555499604,50.467523032042,9.77334749469163,51.9195080504227,160.324969985996
"hpl8_c_DN79_c0_g1_i1",3.27531567845093,6.73740847897974,66.8112003613261,1.8325254284775,10.5451199771384,36.9363810504474,15.7613041024417,9.74288063836579,7.99621035759674,16.0907220642405,15.5865378582102,8.62252587349351,2.72564967816111,4.01081874057855,10.7212847178222,31.666938698855,86.2631687192078,53.9264906455661,14.4323421190039,28.1647829438523,33.4521974620833,12.436109716993,5.03061787551528,3.02381830215126,1.05413450057635,2.74894184811373,7.45672760343574
"hpl8_c_DN86_c0_g1_i6",0,6.79935133519092,39.7861180391688,0.310564565794831,5.00541340078697,0,0.580835267913615,5.66231416285242,267.069042427611,7.88748631828033,0,1.22723648466901,1.54477021422926,5.84126494580115,0,4.48763191664119,4.58116761631211,1.47868948818821,1.0377563920596,0,791.614976285829,0,96.8223179233528,0,0.892193243264333,9.26449012101106,31.600335486881
"hpl8_c_DN86_c1_g1_i11",5.43545915906062,3.39361022760269,0,0,0,5.72080224997984,0.581359148285217,0,0,0,5.74847174329067,0,1.16042755678343,1.3055894594303,0,0,0,0,0,0,0,0,4.03269008648573,2.01907642732912,0.889579959955654,1.39805006893464,3.32385220431511
"hpl8_c_DN86_c1_g1_i14",1.08456442952261,17.0330445143382,0,0.311706547879686,2.87100149446383,0,4.06162108797201,11.3157248509913,85.2822162598274,5.89029735254366,3.79928274869103,19.6202476186206,0.770971721348524,9.02676151621292,4.43885970580697,8.28164409505342,0,0,4.15653599400472,0,47.3812415236852,8.69738728981075,37.3332416442263,0,3.04365711185055,8.46137680038355,19.142801464771
"hpl8_c_DN38_c0_g1_i7",52.111747923616,17.0049331998013,4.42533809248626,0,0,0,31.9396834034571,0.808782367260227,111.566028181103,0,0,1.22705378311133,0,0,0,1.92096924907897,0,1.47790318381752,0,43.9624537086918,58.5339838161911,2.36605911723383,0,19.1914273902202,0.535655669006897,5.61975704151029,2.49516642528313
"hpl8_c_DN1_c0_g1_i3",0,0,0,0,0,0,2.90538470680892,0,0,0,0,0,0,0,0,3.21364661245414,0,0,119.277996793126,7.74832277938211,0,77.1496551724224,0,0,0,0,0
"hpl8_c_DN1_c0_g1_i34",26.1944432036233,16.8536180673699,202.964664458185,11.9255637842393,64.7552171846148,96.6546718841062,15.7544525514101,1.62313011331864,2.90970687810511,4.0160624270246,21.3987864077,9.8501647753176,2.33531557631694,56.058471011712,51.8000469329803,25.0187709511397,58.1967248209327,41.9049121318803,191.899437477839,76.861465247677,284.335770210986,80.1359304907111,163.041871573222,25.1994511773921,8.26699752370017,26.154822514176,37.2899642042328
"hpl8_c_DN1_c1_g1_i14",65.2425699678872,206.920403236864,619.563655680096,77.3325101813602,134.596417703256,365.985892990723,65.7078873292263,58.2900936222803,387.276216313328,144.620148309613,220.574622956827,120.371324131258,28.2479817350799,203.305115652966,86.3158467808302,165.255769415983,204.686679871426,108.274614609091,138.857804165847,154.740822162283,490.61946887288,31.4229715882355,65.5249372469835,54.5092080370229,7.28936638599302,39.1070901940545,88.8967377023812
"hpl8_c_DN1_c1_g1_i2",89.7205502541291,379.167504130784,814.776728542337,60.7278339256069,289.267216140768,725.89634611133,264.21636276272,237.573310455967,400.17953778309,870.065867442037,213.464005037979,128.109518828712,99.5568267404274,476.93651667942,481.087208088878,471.82854936273,1159.91260810889,842.755990028019,766.032815625729,360.120937967813,1080.78927943962,399.074695653491,695.702329223048,569.772194714652,160.579589234664,160.655408948269,309.539836358419
"hpl8_c_DN1_c1_g1_i21",0,27.0166973667502,39.0734440581752,10.4339121165361,13.4211936155253,68.3438431464879,17.4840686909952,0,29.8808375014715,0,0,3.69079818501887,0,43.7693003445169,46.3860041763328,8.50883998891391,0,35.8145614085048,187.018347672622,0,33.453022948538,78.8104938466133,145.021150109865,102.84967671198,20.2972734584676,24.0600975925832,51.4137154785645
"hpl8_c_DN61_c0_g1_i7",826.871429341602,40.1730844244109,10.5729236984452,0.302161254008463,0,16.9955379913263,40.6042536802728,389.249545070336,78.1346334140639,0,15.6626061563386,2.46869108740927,0.390634360571365,0,31.2812226652876,18.7142158983111,28.4428303700998,21.146942275917,2.05324317884944,58.7317100922817,55.5579082720546,49.3114768466349,44.2610827880016,45.3953919037215,49.4594032173851,18.4423577031488,15.7274243273653
"hpl8_c_DN14_c0_g4_i2",3.27865711831069,0,0,4.86971678384308,0.700298028127125,0,1.16950401304232,0,2.90218231089807,0,0,1.23219207220232,2.34047323358232,2.01704249614736,1.78770584763579,3.31708749617752,0,0,4.11692273562856,5.11180425520805,0,6.19994238399678,6.03615901916091,1.0079816636947,3.15193070887312,6.01948921389712,3.31114711314957
"hpl8_c_DN4_c0_g3_i1",9.8468736788848,10.0683829251931,34.1788920203598,4.55889155443559,8.39197104171494,8.5086580866928,6.4393348738801,6.50719145268528,0,10.1262045903915,13.699047442169,12.3222400691353,4.2936270042992,8.75647975357308,10.7324976440712,11.3007233223832,14.0941069068694,7.51976092560868,9.25808075861928,0,30.6642522534072,7.73786401860995,11.0621603340502,10.0817398842899,5.0717594242439,1.63848502553512,10.7580963821879
"hpl8_c_DN4_c3_g1_i2",2.19244359042631,107.123509377496,16.943789398836,3.02326672843388,100.946594018961,150.174757423823,65.2726921446262,22.8405361769429,16.6453386188871,65.3416197714114,25.4721846098849,44.4218839032478,5.46688222236996,6.77210203940871,9.83114706077714,133.567400348332,255.798578732905,314.099612530182,6.1589666792713,66.3931922024424,136.099753256009,51.6648034141221,15.0869941642357,9.07823417996972,3.83325007314664,7.05861512227074,2.48269178771716
